
0.2277,0.57777,-0.47283,-0.84973,1.1092,0.43542,-0.36592,1.1989,0.067678,-0.51401,0.50626,0.36892,-0.51529,-0.97977,0.25205,-1.9689,-1.4668,-0.66046,1.3325,0.28121,-0.76676,0.80916,1.4174,0.36159,0.36461
-1.03,-0.30247,-0.49994,0.04228,-0.79006,-1.7483,1.5721,0.28892,0.46419,-1.4129,-0.75349,-0.61771,0.80622,0.27118,0.98867,-1.2856,-0.17732,-0.75422,0.52088,-0.86704,0.70287,-1.0376,-0.25101,-0.53737,1.1996
0.0955,-1.56,0.5109,0.50636,1.0654,1.0943,0.0047427,-0.84403,0.26676,-0.058378,-0.33485,1.6242,0.24332,1.0174,1.6842,-0.95762,0.98437,0.26863,0.038849,-1.6299,0.94053,1.4474,0.56926,-0.8372,0.45132
0.27147,-0.87827,-1.1971,-1.0601,0.1851,-1.2262,0.62826,1.7642,0.16687,0.55512,1.76,0.39001,1.9152,-1.1295,-0.068673,-0.96051,-0.62349,2.3497,-0.26341,0.27871,2.6863,1.0791,0.33491,0.50996,-0.082074
0.73171,0.16729,-1.6451,0.58372,0.32564,0.67671,-1.2363,0.63706,-1.1298,-0.32113,0.60395,0.12643,-0.55452,0.91021,-0.073693,-0.15827,2.4703,-0.19851,0.76654,0.14493,-1.6404,0.20555,-0.8533,-2.1071,-0.92554
0.051321,-1.0046,-2.1577,0.039733,0.59874,-1.1337,0.31475,0.50665,-1.2956,0.52148,-1.4972,0.15887,-0.20993,-0.21773,-0.55971,-0.17166,-0.48406,-1.117,0.79286,-0.56038,-1.3777,0.63809,-1.0067,-0.45746,0.87453
-0.22882,0.83704,0.35991,-1.1999,-0.4073,-0.6067,-1.0288,0.3187,-0.54183,1.0339,-0.30264,1.7859,1.2227,-0.67105,-0.8742,-1.8106,1.0431,-2.5204,1.1636,-0.4455,1.018,-0.87058,-0.27503,0.19122,-1.1204
-0.025015,-0.081675,0.57027,1.396,-0.43917,-0.36538,0.22741,-0.52454,-0.13714,-0.029348,1.4586,1.8452,0.41078,0.16802,1.9924,-0.51188,0.67497,0.57067,0.28667,-0.95471,-0.69461,-0.43748,0.939,0.0622,0.67373
1.1153,-0.3569,0.13169,-0.24826,-0.79248,0.36256,-0.73917,0.36167,1.9507,-0.75061,-0.88503,-0.085063,-0.29904,1.8474,0.096038,-0.71221,0.24997,-1.9926,0.87681,0.36266,-0.47532,-0.24658,0.78851,1.1808,1.1252
-0.40472,0.45412,-0.70115,-1.0688,0.16579,0.65632,1.4891,-0.179,-0.95602,-0.27316,-1.4307,-0.49544,-1.0796,0.23353,-1.3802,-0.18609,-0.73556,-1.2967,-0.72949,-0.082749,-0.77614,0.4175,-0.30081,0.10363,-1.0975
-0.13543,0.44841,-0.28364,0.25638,0.58838,-2.2486,-1.1729,-0.1536,1.3444,-0.85557,0.00014045,1.7002,-0.4595,-0.27206,0.38102,-1.2626,0.97741,-1.7096,-3.3519,-2.0824,-0.92995,-0.030524,-1.6639,-0.28716,0.28429
-0.14036,0.54803,-1.5962,0.22303,-0.46184,1.2033,-1.1074,0.18019,-1.1703,-1.2949,1.5943,0.1014,-1.1479,0.45512,0.70554,-0.51808,-1.2067,1.1056,-0.18569,0.52164,0.89479,-2.1566,1.2992,-1.6377,0.81308
1.2942,1.39,0.85145,0.2044,0.55979,1.8225,0.039927,0.5613,-0.21722,1.4992,0.65896,-1.0901,0.21439,-0.024753,-0.50228,-0.17231,-0.75514,0.72803,-0.7216,0.43974,1.3963,-0.26354,-1.131,0.78945,-1.2623
-0.54551,1.954,1.4552,0.70259,-0.93821,0.89021,-0.60549,0.51623,0.81824,0.075266,0.92203,-0.28326,-0.32748,-0.67519,0.10776,1.2172,0.21,0.67499,0.55374,1.1004,0.028017,-0.50972,0.2996,-1.5995,3.2809
-0.9379,-0.53503,0.7243,-1.2673,0.68284,1.2612,-0.52685,-1.6532,-0.36488,0.51098,-1.3587,-0.78594,0.23012,0.042723,-0.3533,-0.24628,1.1506,0.51702,-0.30163,0.11761,-1.1062,-0.26575,0.17768,0.29642,-1.6286
0.82104,0.70559,-0.51599,0.38784,0.50228,-0.027027,0.94555,-1.0943,0.15069,-1.6164,1.6108,0.23835,-0.31424,0.5603,1.3642,0.27708,-1.0387,-1.3592,0.66221,0.56071,-0.29534,-0.40219,0.95194,0.44458,0.3391
0.15706,0.90072,0.39331,0.96081,0.33966,0.96352,-0.46286,-1.8001,-0.64545,-1.3459,-1.3269,0.4651,-0.74892,0.12714,0.91377,-0.58029,1.7545,0.28663,-1.5297,-0.93843,-1.0758,-1.5119,-1.0153,-1.8567,2.0505
-0.93121,-0.011557,2.1717,-1.1434,1.5024,2.0935,-1.6554,0.62422,1.0472,-0.50171,-0.92028,0.33264,0.56633,0.47307,0.61173,-1.3449,0.26958,-0.24777,0.037401,-0.39101,0.18679,-1.5938,1.7744,-0.029099,-0.60882
0.036674,1.8544,-1.8993,1.3765,2.2257,-0.51118,-0.91028,1.4744,0.35841,-1.5094,0.8679,0.3197,-0.71459,-0.27557,1.0159,-1.0779,-0.90168,0.20583,-0.32743,-0.60678,0.54358,-0.64648,-0.28199,1.194,0.10701
-0.33069,-1.4945,-0.41738,-1.3132,-0.7628,-0.68668,-0.89539,0.085165,1.4929,-0.73733,-1.8217,0.15465,0.25869,0.071982,1.0459,0.27765,-0.30881,0.39933,0.69089,-1.4211,-0.16835,0.72632,2.7162,1.3066,-0.73867
1.1286,0.97421,-0.75095,0.063418,1.1322,1.9828,0.37363,-0.14997,0.53588,0.96598,0.49831,-0.93614,0.59437,-0.16787,0.38094,0.22869,0.41238,-0.43642,-1.2923,-0.50123,-0.22001,-0.21282,-1.9289,-0.55676,0.32925
-1.9786,-0.57292,1.768,1.5146,0.95634,-2.3834,-1.2508,1.3675,-2.4331,0.15767,1.9895,-1.4793,-2.6076,-0.014103,-0.12597,1.4495,-0.81621,0.41241,0.44178,-0.52437,1.1411,1.6891,-1.6509,0.78328,0.86263
0.15075,-0.35689,0.63382,1.9723,0.31188,0.61004,0.49097,1.6504,0.95231,1.9691,-0.32537,-1.5249,-0.67364,0.60223,1.0206,0.76585,-1.7837,-0.37372,-0.36831,-0.44412,0.0044262,0.00701,-0.69916,-0.21932,-0.24115
0.21696,0.57988,-0.35681,-1.1589,0.92807,0.025956,0.65454,-0.58331,-0.21541,0.4446,0.36535,-0.28013,-0.25148,1.0643,-0.80176,0.20589,0.67426,1.8149,-1.0332,-0.61088,2.5812,-0.24742,-0.13784,-1.0258,-0.35049
-0.2885,0.69895,0.16803,0.048771,0.656,-0.71165,0.03043,-1.2241,0.30171,1.1011,1.6708,0.0063768,0.91761,-0.2991,1.0713,-0.95565,0.027931,0.36158,-0.10143,2.5353,1.0492,-0.78411,-0.42077,0.2067,-0.11634
0.86185,-1.0163,-0.57922,0.65722,-2.1837,0.56808,-0.26808,0.15486,-1.1477,0.29092,0.38447,0.23972,0.51992,1.279,0.93247,-0.83814,-0.21984,0.30032,0.23358,0.32009,-1.4373,-1.5549,-1.37,-0.30473,1.918
-0.69654,-2.0588,-0.11101,0.76157,0.44265,1.2207,0.61943,-0.40404,-0.83099,-0.13798,-1.2256,1.9537,0.32257,0.61731,1.0877,-1.75,-0.15036,-1.0957,0.24177,-0.64967,2.2548,-1.8444,1.3405,0.98889,-0.63285
-1.4827,-0.67691,-0.3254,-1.235,0.34814,1.1142,-0.97983,-1.6566,1.5868,-0.98514,-0.38815,1.1159,0.57264,-0.05336,0.36848,2.0925,1.2708,0.39517,-1.4248,-0.54278,-0.8939,0.87037,0.42699,-1.6867,-0.35369
0.12049,1.057,0.6162,-1.0719,-0.38349,1.0151,-0.19004,0.56063,0.41852,-1.3555,-0.81197,-0.48475,-2.3785,-0.14437,-0.25912,-0.79051,-2.1926,-1.2471,-1.7925,-0.17528,0.5177,-0.99633,-0.013236,0.5244,0.30964
-0.25012,1.8239,0.93965,0.5089,1.5654,1.0011,1.4047,-0.74161,-1.2695,0.20846,0.47501,-0.17524,-0.054711,0.66449,-1.2029,-1.1882,-0.78658,-0.77006,-0.45578,-0.17096,1.0528,1.224,-0.88397,-0.39974,-1.3376
-0.67719,-1.6229,2.1371,0.77234,-0.14722,-0.83522,-0.39351,-0.4099,0.45908,0.76061,0.72386,0.077579,-1.4199,0.62659,0.97892,-0.27862,-0.41816,0.32695,-0.6609,0.22478,0.78247,0.25683,-1.1619,0.011247,-1.7796
0.16191,-0.65186,-0.44833,0.66335,1.3372,-0.7558,-0.37608,-0.37181,0.16032,0.13323,-0.13919,-0.4411,-0.524,-1.0884,0.75712,0.22618,-0.47595,0.99592,1.8993,0.13874,-0.43036,-0.11822,-0.86956,0.94071,0.87578
-2.4128,-1.2642,-1.5804,0.95678,0.97111,-0.19644,0.3734,-0.054517,1.4432,0.97443,0.11221,-0.14424,-0.28255,1.3329,0.97851,2.472,1.1766,-0.46097,0.39078,1.0777,-0.14865,0.80611,0.50985,0.9895,2.7664
-1.0169,0.75661,0.36248,-0.60932,0.6651,-0.77376,-1.1178,-0.54794,0.63699,-2.062,-0.61183,0.66876,1.8768,-0.43778,0.85945,-1.1544,0.23273,0.34704,-0.95534,0.52565,0.016459,0.38952,0.5956,0.68555,0.30697
-0.50261,1.4165,-1.5564,-0.51492,-1.8179,-0.52667,1.0168,0.59431,-0.62465,-0.40326,0.6765,-1.1423,-1.2437,0.60215,0.44349,-0.14003,-1.161,-0.074613,-0.093614,0.21808,1.3459,-0.35595,-1.0567,1.1147,-0.21786
0.5933,-0.43158,-0.88132,0.57304,1.6074,1.0405,-1.1807,-0.97926,-0.14608,0.50479,-0.95774,0.23415,-0.50793,0.031726,0.041508,0.65327,0.75815,-0.89609,-0.19527,-0.45267,-0.52927,-1.7198,-1.2974,-0.53436,-0.065597
1.2223,0.84908,-0.70311,1.68,1.9084,0.29031,0.44022,-1.9231,-0.033819,-0.082824,0.46508,-1.187,0.4429,-1.3195,0.24794,-0.0729,0.10636,-0.16099,-1.1347,-0.53137,1.3756,-0.02931,-1.6895,0.039667,0.36402
-1.3542,-0.68045,-0.52371,-0.10802,-0.6145,1.0778,-0.12789,0.79247,-1.5113,0.31406,0.25025,-0.50719,-0.44534,-0.23106,1.9983,-0.7449,-0.87454,1.0109,0.67515,-1.5763,-1.8976,0.48224,-0.62528,0.58398,0.6286
-0.054588,1.0721,0.81149,1.537,0.25926,-0.98054,-1.2963,-1.5609,-1.4922,0.051403,0.51656,-0.029083,0.17481,-0.41191,-1.5708,0.7215,0.90774,0.3346,0.22612,2.3581,1.5459,0.87432,0.43763,0.57896,-0.6631
0.12514,1.0424,1.6286,0.24372,-0.80009,-1.2301,-0.5112,-0.8317,-1.1843,-0.10806,-0.66917,1.0775,-1.9072,0.44288,-0.44878,1.5818,-0.0079606,-0.086899,-0.76895,-1.7556,-1.0282,1.2154,1.3329,0.79893,0.67208
0.79632,1.3193,0.49169,-0.45638,0.25013,-0.62893,-0.37966,-2.3833,0.060148,-0.034467,1.2034,0.94077,-0.74045,-0.026461,-1.3028,1.2041,0.6794,-2.2015,-0.38147,0.86438,0.55317,-1.5719,-0.51461,0.20328,-0.36966
-0.77353,0.91999,-0.58283,1.3953,0.57758,0.26301,-1.0752,-0.65675,-0.61663,-1.3723,-0.88189,-1.7644,-0.50279,-0.83017,-0.20266,1.6303,-0.013661,0.22471,0.98767,-0.40474,-0.45407,0.70268,-1.0715,-1.1778,-0.63194
-0.068797,0.82672,-1.7035,-0.89617,-2.2928,0.7996,-0.20402,-0.17684,0.55823,1.0231,-0.28864,-0.27675,-0.091912,-1.8301,0.32532,0.20886,0.44376,-1.5518,1.3469,-0.038105,0.35226,0.51524,0.48296,0.49957,0.48713
-0.010277,-0.09089,-0.5579,-1.0779,-0.18116,-0.11507,-0.15076,-0.6571,-0.47198,0.090106,-2.4147,-0.21647,-0.45224,-0.77924,-0.61434,-0.74419,1.9034,1.9123,1.2689,-0.023826,-1.0911,-0.021993,-0.83797,0.71276,0.45879
-0.77742,1.3758,1.1791,-0.60904,0.051802,0.37552,0.69002,-0.21447,1.4009,1.7583,-0.096825,0.77682,1.2528,0.97456,-2.8209,-0.0099232,0.78412,-0.75262,-0.60186,0.19821,-1.4939,0.14574,0.98722,0.66226,0.55244
-0.15445,0.38456,0.11669,0.76502,-0.54428,0.63154,0.043664,-0.86801,-0.98251,-1.4858,-1.623,0.55745,1.7646,1.4432,-0.36745,-1.1845,-0.87062,-1.0087,0.49781,0.23553,-0.13472,0.30626,-0.24626,-0.046292,0.32908
1.341,0.16338,0.70695,1.4668,-1.1821,0.12316,-0.3214,0.31238,-0.74126,0.04432,0.388,-0.49814,1.7839,0.037623,-0.7845,0.53111,-0.64582,-2.1998,-0.97318,0.022423,-1.5987,-0.34298,2.6945,-0.60401,1.0736
-0.26241,-0.14245,-1.1257,-0.21523,-0.49134,0.514,-1.288,0.53309,-0.015433,0.22565,0.59844,2.2134,-0.42046,-0.67375,2.333,0.1942,-0.036874,2.32,-0.10378,1.174,0.82023,-0.88967,1.0613,-0.85221,-0.0063567
-0.25332,-1.8161,1.6201,-0.30178,-0.15937,-0.0033789,-1.6887,1.2995,1.0217,0.73287,1.066,0.41633,1.5913,0.68709,-0.074247,-0.42832,-0.54554,1.2819,-0.42853,-1.0406,-1.8552,0.39541,1.8131,0.3118,-0.28608
-0.16064,-1.1391,0.48993,-0.246,-0.82773,-0.33325,0.64954,-1.0205,2.2264,-0.26344,-0.041168,-0.32042,-0.92853,0.14033,-0.0061993,-0.33424,0.74232,0.29523,-0.23253,-2.2587,-0.95115,-0.46667,0.16759,0.74704,-2.0516
-1.6418,-0.5529,-0.4507,-1.5596,-0.96011,0.69315,-0.9537,-1.6287,2.2399,0.099238,-0.98268,1.0383,0.57417,-0.36388,-0.1464,-1.789,-0.98559,1.3189,-0.79218,-0.54319,2.0261,0.13169,0.33608,-0.64924,2.1029
-2.4874,-1.2469,-0.25958,-1.8993,1.602,-1.183,0.82031,-0.60038,1.6969,-0.8949,-1.6389,0.919,0.50637,-0.31941,-0.97089,1.1178,-0.30383,-0.96737,0.56653,-0.51857,0.44539,0.22709,-0.47563,-0.84843,-1.1362
1.2021,1.2471,0.11584,1.5867,-0.10163,0.039137,0.65645,-1.482,0.63893,0.35677,0.55439,-0.24476,0.31019,-0.2845,0.32674,-0.41409,0.32405,0.31536,-1.5307,0.68663,0.52197,0.57155,-0.47422,-1.0566,1.346
0.85339,0.19286,-2.6573,0.51121,-1.0737,0.96415,-0.72718,0.06198,-1.4046,-0.072989,0.59313,0.082349,0.75164,0.44514,-0.26296,-1.5436,0.69077,0.62396,0.49515,-0.29995,-1.7288,0.46491,-0.77079,0.56686,0.47312
-0.036829,-0.49987,-2.1718,-0.51944,-0.45951,0.85809,-0.1567,-0.0012941,1.5846,-0.52518,0.14778,-1.3304,-0.82598,0.80007,-0.71659,-0.4174,0.96174,0.36518,-0.45214,0.3531,0.6533,0.096126,-0.56037,0.02399,0.2495
2.1508,-1.8918,0.65118,0.33854,-0.0030083,1.1777,0.35764,0.5146,-0.37854,1.5821,0.19394,-0.026993,-1.934,1.6018,-1.0747,-0.70677,-0.47049,1.2425,1.6805,-0.44077,1.5615,0.31535,-1.1877,-0.67751,-0.627
0.19912,0.11331,-0.14964,-2.0961,-1.5868,0.37342,1.6578,1.2533,-1.2851,0.23722,0.47923,0.026267,0.60455,0.13705,-0.53367,0.30374,-0.87099,0.06986,-1.528,0.14206,0.61456,-0.97094,1.8776,-1.0635,0.96213
-0.2431,-1.5629,-0.239,0.060056,-0.080837,-0.60964,1.5207,0.91965,-0.45915,-0.49069,0.18223,-1.0776,0.1894,-0.817,-0.1465,-0.62256,-0.12513,-0.11847,-0.33347,0.972,-0.73119,0.23271,0.81346,-0.45516,-0.13555
-0.92533,0.9292,0.28955,-0.79743,0.53846,-0.29545,-0.38146,-2.5722,0.18012,0.45049,-0.15841,-1.1544,1.181,0.94089,-1.1888,0.079172,1.0311,0.26404,-1.5811,-0.82018,0.37185,0.030382,0.31652,-1.2752,0.58983
0.068503,-0.49386,-1.4465,0.20402,-1.3348,-0.10445,0.21942,-1.1897,0.15953,0.85722,-0.84862,0.77494,0.21723,0.16063,1.5428,-0.55012,0.19587,0.95146,0.72849,1.1888,0.89863,-0.56073,-1.0114,0.45048,-0.47501
1.2563,-0.41731,-3.6458,0.79756,0.027336,-0.37173,-1.5182,1.3871,-1.0781,0.39822,-0.95479,-0.22163,0.10626,-0.38984,1.724,0.52869,0.5099,0.4632,0.69701,0.76262,-0.28422,0.92571,0.83055,-0.32595,0.96154
0.35276,-1.1398,-1.377,0.04067,0.75639,0.30475,0.51907,-0.1552,0.42865,1.2351,0.28401,0.023028,0.54741,0.24046,-1.8479,1.8058,-1.8748,-2.2437,-1.3771,-0.23528,-0.045264,0.44727,-1.1331,-2.1032,0.55162
-0.78626,-0.5201,-0.43006,0.80955,-0.20881,-0.2234,-0.49493,0.7465,-2.205,2.1383,0.98401,-0.84042,0.63048,1.2865,-0.88516,-0.11838,-1.2605,-0.8732,0.58675,0.10844,-0.20171,-1.8698,-0.1711,0.37231,0.42443
-0.51888,-1.6143,-1.2837,-0.40424,-0.28404,0.16273,0.9007,-0.19322,-0.3349,-0.79597,0.38145,-1.0059,2.6515,-0.92088,0.98767,-1.4119,-0.20302,0.47136,-0.06934,-1.3436,-0.42049,0.80212,0.51432,0.9523,-1.4406
0.18396,-1.4523,0.069771,0.24955,-0.18201,-0.057433,1.3784,0.24538,-0.96907,0.29836,0.81817,0.26257,-1.7358,-0.09189,0.2406,0.59289,-1.0495,0.58459,-0.33678,0.1431,-0.67933,-0.9484,-1.8857,1.9214,-0.23056
0.47407,0.4198,0.65065,1.1881,-1.1582,-0.44677,-0.70683,-0.92782,0.0082344,0.21222,-0.89787,-1.3625,0.20195,0.78582,2.0991,-0.64451,1.0476,-0.60883,0.76275,0.50334,-1.4837,-1.4182,1.3309,0.083876,0.37898
0.29303,0.46016,-0.034019,-0.82874,-0.18284,1.1605,0.18973,-0.33773,1.1679,1.4709,-0.9801,0.96711,-2.1091,-0.080724,0.76388,-0.70068,1.3056,-0.36783,-0.41872,0.52997,-0.44366,2.3027,0.8999,0.3934,-0.41442
-0.21985,-0.53892,-0.22972,1.4966,-1.0327,0.75867,0.17232,0.034447,-0.68778,-0.59573,-0.0045738,-0.9733,-0.54747,-0.76168,-0.33202,-0.62732,-0.25853,-0.32874,-1.6776,0.32584,0.85588,0.68511,0.93419,0.87057,-1.8493
-0.085669,-0.12964,-1.5648,0.93636,-1.6685,2.2315,-0.82779,-0.63411,1.3516,-0.36638,-1.2731,-0.64639,1.7026,2.3412,-0.0099543,-0.82389,-1.5367,0.96013,-0.23624,-0.42733,-0.67051,0.71418,-0.35713,0.70219,-1.2843
0.55276,-2.0676,1.4103,0.035227,-0.59134,0.85514,0.95437,-1.8354,0.29937,-1.8974,0.055018,0.0051629,-1.8269,1.1367,-0.25546,0.88973,0.71716,1.2665,0.53615,0.8101,0.31007,-0.84629,-2.2993,0.28285,-0.95963
0.49799,0.97723,-0.071466,-0.12783,-0.21651,-0.82276,-0.12504,-0.010983,1.4154,1.3752,1.194,0.037784,-0.34712,1.2935,-0.63977,0.17185,1.9521,1.6198,-0.88375,-1.2134,0.92699,0.41418,-1.0799,-0.14739,0.81675
-1.1349,-1.4518,1.9435,0.28559,0.42121,0.30609,-0.8902,0.37487,-0.88723,-1.4626,-1.2809,-0.010906,0.71697,0.46,1.1163,-0.75877,-0.66668,0.75157,0.392,-0.69395,-0.50398,0.33697,2.031,0.35897,0.67214
0.69716,0.73096,-0.83549,-0.30608,0.58111,-0.54396,-0.037255,-0.52332,-1.4035,1.0785,-0.85873,-1.0673,0.78435,2.0448,0.71587,-0.64561,-1.543,1.5941,-1.028,0.41103,-0.76977,0.59474,0.016158,-0.59196,0.040026
0.73645,1.412,-0.99367,0.092103,-0.39937,-0.12324,-0.15199,0.48274,0.15736,-0.81014,-0.33821,1.7261,0.13584,-1.2304,0.22793,-0.96988,0.15655,2.1582,-1.1269,-1.498,-1.8794,-0.59068,-0.4493,-0.45901,-0.41434
0.11366,-0.87739,0.27506,-0.046888,0.5684,-0.95694,-0.77812,-0.3208,-0.25494,0.41559,-0.73233,1.7423,0.96133,-0.19137,0.10586,-1.3537,0.95423,0.79029,-0.45067,-0.31853,0.086553,0.70232,1.2086,-0.94226,0.42369
0.93886,-0.047107,-0.57487,0.5294,0.28031,-1.3752,-1.7612,1.2276,0.075014,0.14286,-0.11185,-0.61773,0.0067213,-0.0057163,-0.44537,-0.17119,1.9181,-1.4018,-1.307,-1.1714,-0.045098,0.6513,0.20297,1.7932,0.39161
1.1614,0.83233,-1.2117,1.3066,-1.0643,-1.1211,0.77561,-1.3633,-0.37811,0.26244,-0.13413,0.6274,-0.51862,-1.0262,1.7093,1.3853,1.9546,-0.39382,0.628,0.55123,1.6805,1.7002,-0.033406,0.62108,-0.063107
